"","Kid","Pa","Ma","X_kid","Y_kid","X_pa","Y_pa","X_ma","Y_ma","Dist_pa","Dist_ma","Pheno_kid","Pheno_pa","Pheno_ma","Red_kid","Yellow_kid","Red_pa","Yellow_pa","Red_ma","Yellow_ma","year_kid","year_pa","year_ma","FDR","Pvalue","LOD","P.Pr.C_Se_Se","P.Pr.Max","MaxP.Pr.Relat","TotPaNonExc","TotMaNonExc","TotUnkNonExc","TotPairsNonExc","KidMiss","PaMiss","MaMiss","MI.Kid.Pa","MI.Kid.Ma","MI.Trio","MendIncLoci"
"83","S5129","L0256","K1773",423569.8692,4686441.564,423566.876,4686430.269,423701.9989,4686016.738,11.6848736081514,444.89930085176,"Y","Y","-9","0.5","2.5","1","2.5","-9","-9",2014,2011,2010,"0.000000","0.000000","24.187687","0.999956","0.999956","C_Se_Se","0","0","24","7","3","0","0","0","1","1","s1367_16317"
"84","S7221","K1101","J0870",423574.2819,4686428.403,423527.2069,4686457.313,423592.9642,4686428.493,55.2434948659995,18.6825167814576,"Y","Y","Y","0.5","2.5","1","3","0.2","2.5",2014,2010,2009,"0.011531","0.002000","22.632363","0.999794","0.999794","C_Se_Se","0","0","3","1","0","0","1","0","1","1","s804_404293"
"85","S0207","K1693","K0528",423637.5006,4685984.88,423439.314,4685893.985,423636.7978,4685983.424,218.036303042601,1.61674482857807,"WR","-9","-9","2","1","-9","-9","-9","-9",2014,2010,2010,"0.038586","0.010000","20.722903","0.998609","0.998609","C_Se_Se","0","0","9","4","2","2","0","0","0","0","---"
"86","S6591","K0996","J1029",423642.8683,4685985.139,423845.868,4686367.667,423929.55,4686538.126,433.054902967345,622.881224057687,"FR","-9","-9","4","1","-9","-9","-9","-9",2014,2010,2009,"0.016176","0.003000","20.809865","0.998725","0.998725","C_Se_Se","0","0","7","2","0","0","0","1","1","2","s1099_632387,s91_122561"
"87","S0219","L1245","K1249",423643.5086,4685987.28,423646.956,4685979.691,423647.1897,4685989.904,8.33531569704576,4.52060540293493,"W","-9","-9","0.5","1","-9","-9","-9","-9",2014,2011,2010,"0.000000","0.000000","27.256829","0.999998","0.999998","C_Se_Se","0","0","10","4","0","0","0","0","0","0","---"
"88","S0108","K0482","K0528",423644.462,4685988.6,423635.241,4685986.503,423636.7978,4685983.424,9.45643960487465,9.24829376910991,"FR","-9","-9","4","1","-9","-9","-9","-9",2014,2010,2010,"0.038467","0.010000","20.990759","0.998935","0.998935","C_Se_Se","0","0","13","5","0","2","0","0","0","0","---"
"89","S6166","M1542","L0489",423646.929,4687072.407,423648.0068,4687075.936,423714.637,4687063.518,3.68991786366837,68.289000468516,"Y","Y","Y","0.5","2.5","0.5","2.5","0.5","2.5",2014,2012,2011,"0.019057","0.004000","21.573167","0.999405","0.999405","C_Se_Se","0","0","32","2","1","0","0","0","1","1","s211_597773"
"90","S6162","M1542","L0489",423647.0717,4687073.531,423648.0068,4687075.936,423714.637,4687063.518,2.58039473855826,68.303220517759,"-9","Y","Y","-9","-9","0.5","2.5","0.5","2.5",2014,2012,2011,"0.000000","0.000000","22.520248","0.999769","0.999769","C_Se_Se","0","0","16","1","1","0","0","0","1","1","s211_597773"
"91","S8444","K0830","K0835",423648.0503,4685979.994,423647.8282,4685978.115,423650.8725,4685975.154,1.89208070889433,5.60271477397607,"Y","-9","-9","0.5","2.5","-9","-9","-9","-9",2014,2010,2010,"0.026511","0.006000","21.242396","0.999172","0.999172","C_Se_Se","0","0","112","55","0","0","0","0","0","0","---"
"92","S8468","L0546","L1537",423649.2664,4687089.811,423652.6106,4687086.789,423657.3165,4687078.175,4.50734485470413,14.1492263395743,"Y","Y","-9","0.5","2.5","0.5","2.5","-9","-9",2014,2011,2011,"0.000000","0.000000","25.725049","0.999991","0.999991","C_Se_Se","0","0","6","2","0","1","2","0","0","0","---"
"93","S8364","J1211","K1076",423649.558,4687094.015,423523.7828,4687292.814,423655.5025,4687092.289,235.245495889463,6.1900045435428,"Y","Y","-9","0.5","2.5","0.2","3","-9","-9",2014,2009,2010,"0.029029","0.007000","21.060507","0.999007","0.999007","C_Se_Se","0","0","15","2","0","1","3","1","0","1","s1099_632387"
"94","S3431","L1546","L0606",423657.3136,4687101.864,423653.6953,4687092.654,423670.073,4687085.843,9.8952612340007,20.4810822309379,"Y","-9","Y","0.5","2.5","-9","-9","1","2.5",2014,2011,2011,"0.026233","0.006000","20.428395","0.998133","0.998133","C_Se_Se","0","0","197","16","0","0","0","0","0","0","---"
"95","S3453","L0591","L0605",423667.4659,4687094.677,423665.377,4687089.364,423672.4425,4687088.399,5.70889413205419,8.01123158815818,"Y","Y","Y","0.5","2.5","1","2.5","0.5","2.5",2014,2011,2011,"0.000000","0.000000","24.104871","0.999953","0.999953","C_Se_Se","0","0","9","5","0","0","0","0","0","0","---"
"96","S3459","L0625","L0609",423674.2303,4687098.435,423646.6289,4687093.376,423677.4078,4687088.97,28.061196748417,9.98412395992358,"Y","Y","Y","0.5","2.5","1","2.5","1","2.5",2014,2011,2011,"0.015701","0.003000","22.458948","0.999755","0.999755","C_Se_Se","0","0","16","5","0","1","0","0","0","0","---"
"97","S3449","L0609","L1615",423674.4199,4687098.863,423677.4078,4687088.97,423705.2248,4687066.842,10.3343599421125,44.4329416648811,"Y","Y","Y","0.5","2.5","1","2.5","0.5","3",2014,2011,2011,"0.000000","0.000000","23.784139","0.999935","0.999935","C_Se_Se","0","0","52","6","0","0","0","0","0","0","---"
"98","S3441","L0546","L1391",423681.816,4687095.18,423652.6106,4687086.789,423681.5474,4687097.03,30.3869095196564,1.86939721891124,"Y","Y","-9","0.5","2.5","0.5","2.5","-9","-9",2014,2011,2011,"0.019580","0.004000","22.518923","0.999769","0.999769","C_Se_Se","0","0","6","4","2","1","1","0","0","0","---"
"99","S8462","L0602","L1540",423684.1464,4687082.523,423682.4525,4687080.176,423687.7177,4687081.569,2.89442674986924,3.69652535355688,"WR","WO","-9","2","1","1.5","2","-9","-9",2014,2011,2011,"0.029519","0.007000","20.620881","0.998460","0.998460","C_Se_Se","0","0","27","13","0","1","3","0","0","0","---"
"100","S3450","L1407","L1404",423684.5672,4687098.139,423676.3125,4687091.226,423685.2692,4687097.882,10.7670627888343,0.747564712982982,"Y","-9","-9","1","2.5","-9","-9","-9","-9",2014,2011,2011,"0.000000","0.000000","23.202627","0.999883","0.999883","C_Se_Se","0","0","22","4","0","1","2","0","0","0","---"
"101","S3458","L0605","L1395",423686.349,4687098.609,423672.4425,4687088.399,423687.4788,4687101.05,17.252096749345,2.68978234030992,"Y","Y","-9","0.5","2.5","0.5","2.5","-9","-9",2014,2011,2011,"0.007321","0.001000","23.948140","0.999945","0.999945","C_Se_Se","0","0","7","2","0","0","2","0","0","0","---"
"102","S6121","L0607","L1382",423686.7,4687078,423682.3981,4687084.456,423688.0515,4687079.649,7.7579816713662,2.1320772149855,"Y","Y","-9","0.5","2.5","0.5","2.5","-9","-9",2014,2011,2011,"0.007343","0.001000","23.754499","0.999933","0.999933","C_Se_Se","0","0","8","1","1","0","1","0","0","0","---"
"103","S3443","L1282","L1395",423686.8046,4687098.822,423641.9833,4687115.226,423687.4788,4687101.05,47.7288188591432,2.32777353721163,"Y","-9","-9","0.5","2.5","-9","-9","-9","-9",2014,2011,2011,"0.000000","0.000000","22.954350","0.999850","0.999850","C_Se_Se","0","0","5","1","0","1","2","0","0","0","---"
"104","S6068","L1405","L1382",423687.3208,4687078.503,423683.7718,4687087.626,423688.0515,4687079.649,9.78900046026175,1.35913152104829,"Y","-9","-9","0.5","2.5","-9","-9","-9","-9",2014,2011,2011,"0.000000","0.000000","26.182519","0.999994","0.999994","C_Se_Se","0","0","47","6","0","0","1","0","0","0","---"
"105","S8473","L0313","L1544",423688.1724,4687079.202,423681.6718,4687075.163,423687.1676,4687079.544,7.65319027325145,1.06140804599955,"WO","WO","WO","2","2.5","2","2.5","2","2.5",2014,2011,2011,"0.011348","0.002000","21.641221","0.999444","0.999444","C_Se_Se","0","0","7","6","1","0","0","0","0","0","---"
"106","S6067","L0606","L0313",423689.0295,4687080.862,423670.073,4687085.843,423681.6718,4687075.163,19.5999809504295,9.30668309819104,"Y","Y","WO","0.5","2.5","1","2.5","2","2.5",2014,2011,2011,"0.000000","0.000000","25.465818","0.999988","0.999988","C_Se_Se","0","0","2","1","1","0","0","0","0","0","---"
"107","S3514","M1615","M1649",423689.7797,4686221.919,423682.1632,4686204.386,423683.1,4686204,19.1158876655986,19.1235183238323,"W","Y","WR","0.5","1","0.5","2.5","2","1",2014,2012,2012,"0.007875","0.001000","22.716834","0.999810","0.999810","C_Se_Se","0","0","5","5","0","0","1","0","0","0","---"
"108","S0214","M0209","K0558",423691.0533,4686012.642,423556.7434,4685934.808,423690.7234,4686012.542,155.232988742704,0.344723091673758,"WR","FO","W","2.5","1","4","2","0.5","1",2014,2012,2010,"0.019428","0.004000","20.862572","0.998790","0.998790","C_Se_Se","0","0","65","17","3","0","0","0","1","1","s91_122561"
"109","S0220","J0392","K0128",423694.2327,4686014.443,423669.4468,4685980.607,423693.2728,4686013.003,41.9430057914239,1.73060914455324,"Y","FO","WO","0.5","2.5","3.5","2.5","2","2",2014,2009,2010,"0.000000","0.000000","25.032802","0.999981","0.999981","C_Se_Se","0","0","9","1","1","0","1","0","0","0","---"
"110","S0292","M1319","M0145",423695.9864,4686208.928,423697.7566,4686208.878,423775.2806,4686262.903,1.77090599416629,95.9211696060906,"FO","FR","WR","4","2","4","1","2","1.5",2014,2012,2012,"0.019315","0.004000","21.483330","0.999349","0.999349","C_Se_Se","0","0","94","35","0","0","0","0","0","0","---"
"111","S0319","M1319","L1086",423696.7752,4686208.1,423697.7566,4686208.878,423762.1479,4686255.291,1.25236973773308,80.6261768059548,"WO","FR","WR","1.5","2.5","4","1","1.5","1",2014,2012,2011,"0.000000","0.000000","22.005316","0.999614","0.999614","C_Se_Se","0","0","21","2","1","0","0","0","0","0","---"
"112","S3503","M1319","L1080",423697.4235,4686207.684,423697.7566,4686208.878,423722.2012,4686223.536,1.2395933236863,29.4146276755345,"WO","FR","Y","1.5","2.5","4","1","1","2.5",2014,2012,2011,"0.000000","0.000000","22.885361","0.999840","0.999840","C_Se_Se","0","0","82","22","0","0","0","0","0","0","---"
"113","S6129","L0316","L0304",423699.5864,4686744.832,423698.3762,4686753.341,423718.2336,4686843.842,8.59463001142804,100.75067328706,"Y","Y","Y","0.5","2.5","0.5","2.5","0.5","2.5",2014,2011,2011,"0.000000","0.000000","23.039518","0.999863","0.999863","C_Se_Se","0","0","5","1","1","0","1","0","0","0","---"
"114","S6132","L0312","K1526",423701.1648,4687084.098,423692.4545,4687073.355,423701.3682,4687080.658,13.8304510080464,3.44600806192015,"Y","WO","-9","0.5","2.5","2.5","2.5","-9","-9",2014,2011,2010,"0.006622","0.001000","23.646952","0.999925","0.999925","C_Se_Se","0","0","5","1","2","2","1","0","0","0","---"
"115","S6136","L1614","J1337",423701.4,4686754,423698.8248,4686751.56,423720.1733,4686830.231,3.54757030122147,78.508611972453,"WO","-9","WO","1.5","2.5","-9","-9","1.5","2.5",2014,2011,2009,"0.022290","0.005000","21.351940","0.999258","0.999258","C_Se_Se","0","0","15","6","1","0","0","0","0","0","---"
"116","S0102","K0123","K0139",423703.1787,4686020.603,423704.1903,4686016.707,423715.3036,4686021.758,4.02518950583059,12.1797875601542,"W","WO","W","0.5","0.5","2.5","2.5","1","1",2014,2010,2010,"0.000000","0.000000","23.866604","0.999940","0.999940","C_Se_Se","0","0","21","9","0","2","3","0","0","0","---"
"117","S4769","L0482","L1367",423705.9456,4687084.337,423673.9199,4687070.334,423700.2978,4687088.818,34.9532469093168,7.20950801628439,"Y","Y","-9","0.5","2.5","0.5","2.5","-9","-9",2014,2011,2011,"0.011296","0.002000","22.994245","0.999856","0.999856","C_Se_Se","0","0","4","4","1","1","1","0","0","0","---"
"118","S6384","M1301","L1098",423706.9028,4686213.918,423708.7,4686216,423724.8383,4686224.3,2.75039121613328,20.7236117570093,"W","WR","-9","0.5","0.5","2","1","-9","-9",2014,2012,2011,"0.000000","0.000000","25.525025","0.999989","0.999989","C_Se_Se","0","0","28","2","1","1","1","0","0","0","---"
"119","S3517","L1044","L1089",423707.4,4686226,423709.2416,4686225.166,423718.6816,4686228.57,2.02164451860606,11.5706265414303,"FR","FR","-9","4","1","4","1","-9","-9",2014,2011,2011,"0.006993","0.001000","21.443266","0.999323","0.999323","C_Se_Se","0","0","88","13","0","0","0","0","0","0","---"
"120","S0316","M1301","L1058",423707.5176,4686217.33,423708.7,4686216,423722.009,4686223.678,1.77959820189164,15.8208020644626,"FO","WR","WO","3.5","1.5","2","1","1.5","2.5",2014,2012,2011,"0.025915","0.006000","20.715462","0.998599","0.998599","C_Se_Se","0","0","10","2","1","1","0","0","0","0","---"
"121","S8766","L0822","L0154",423707.9374,4686018.288,423706.5934,4686018.455,423743.8519,4686031.685,1.35433563051248,38.3318525412975,"WO","-9","-9","1.5","2.5","-9","-9","-9","-9",2014,2011,2011,"0.011271","0.002000","21.273720","0.999198","0.999198","C_Se_Se","0","0","378","28","0","4","3","0","0","0","---"
"122","S0318","L1054","L0525",423708.2868,4686215.076,423714.4089,4686220.335,423860.5637,4686319.889,8.07076138946406,184.862162820374,"FR","-9","FR","4","0.5","-9","-9","3.5","1",2014,2011,2011,"0.015009","0.003000","21.244502","0.999174","0.999174","C_Se_Se","0","0","10","3","2","1","0","0","0","0","---"
"123","S0296","L1026","L1055",423709.0938,4686224.345,423710.4096,4686226.005,423736.1247,4686238.039,2.11823739004882,30.301735772301,"FO","-9","-9","4","1.5","-9","-9","-9","-9",2014,2011,2011,"0.035721","0.009000","20.619745","0.998458","0.998458","C_Se_Se","0","0","7","4","1","2","0","1","0","1","s1180_371625"
"124","S0320","M1301","M1315",423709.1206,4686215.104,423708.7,4686216,423709.5221,4686215.92,0.989808243804278,0.909427429429516,"FR","WR","FR","3","1","2","1","3.5","1",2014,2012,2012,"0.015379","0.003000","21.037574","0.998984","0.998984","C_Se_Se","0","0","40","11","0","1","1","0","0","0","---"
"125","S8074","L1026","M0772",423709.6264,4686224.487,423710.4096,4686226.005,423753.2,4686244,1.70813531094095,47.7432276450887,"WR","-9","WR","2.5","0.5","-9","-9","2.5","1",2014,2011,2012,"0.045322","0.012000","19.317949","0.994355","0.994355","C_Se_Se","0","0","53","3","0","2","2","1","1","2","s1180_371625,s16_391553"
"126","S0298","L1044","L1106",423710.1038,4686223.33,423709.2416,4686225.166,423734.729,4686231.49,2.02836999593774,25.9419751569324,"WO","FR","-9","2","2.5","4","1","-9","-9",2014,2011,2011,"0.000000","0.000000","25.174781","0.999984","0.999984","C_Se_Se","0","0","20","7","1","0","1","0","0","0","---"
"127","S0291","L1044","L1026",423711.6528,4686225.583,423709.2416,4686225.166,423710.4096,4686226.005,2.44699293815867,1.31287099142847,"FR","FR","-9","4","1","4","1","-9","-9",2014,2011,2011,"0.015901","0.003000","22.170741","0.999673","0.999673","C_Se_Se","0","0","37","23","0","0","2","0","0","0","---"
"128","S6265","L1026","M0134",423711.7173,4686227.462,423710.4096,4686226.005,423711.4,4686225,1.95778657958038,2.48236244159222,"FR","-9","FR","3","1","-9","-9","4","1",2014,2011,2012,"0.016003","0.003000","22.374026","0.999733","0.999733","C_Se_Se","0","0","28","19","2","2","0","0","0","0","---"
"129","S3504","M1306","L1098",423715.0237,4686221.834,423714.2492,4686219.492,423724.8383,4686224.3,2.46674162628291,10.1196605259142,"FR","WR","-9","3","1","2","1","-9","-9",2014,2012,2011,"0.032475","0.008000","21.215145","0.999149","0.999149","C_Se_Se","0","0","114","38","1","0","1","0","0","0","---"
"130","S3507","L1036","M1658",423717.0296,4686222.991,423712.0886,4686219.022,423799.9741,4686269.142,6.33770005632476,94.9194652387527,"WO","W","FR","2","2","0.5","1","4","1",2014,2011,2012,"0.015668","0.003000","21.794569","0.999523","0.999523","C_Se_Se","0","0","29","17","0","1","0","0","0","0","---"
"131","S3515","M0757","M0774",423717.2786,4686219.519,423716.1,4686220,423716.4276,4686219.731,1.27297248980212,0.877009121828009,"FR","WR","WR","3","0.5","1.5","1","2","1.5",2014,2012,2012,"0.000000","0.000000","21.500246","0.999360","0.999360","C_Se_Se","0","0","41","11","1","1","1","0","0","0","---"
"132","S3509","L1054","L1107",423717.7417,4686219.865,423714.4089,4686220.335,423720.6081,4686222.818,3.36577715245291,4.11539280731476,"WR","-9","-9","1.5","1","-9","-9","-9","-9",2014,2011,2011,"0.007753","0.001000","21.828355","0.999539","0.999539","C_Se_Se","0","0","24","9","0","1","0","0","0","0","---"
"133","S6128","L1363","L1488",423718.4634,4687073.706,423716.6824,4687073.813,423722.3183,4687079.095,1.78421131036318,6.62582636389149,"Y","Y","-9","0.5","2.5","0.5","2.5","-9","-9",2014,2011,2011,"0.011245","0.002000","22.826905","0.999830","0.999830","C_Se_Se","0","0","20","11","1","0","3","0","0","0","---"
"134","S7076","K1669","K1528",423718.7839,4686819.109,423719.4115,4686821.067,423719.9887,4686823.307,2.0561239647889,4.36746460075269,"Y","-9","-9","0.5","2.5","-9","-9","-9","-9",2014,2010,2010,"0.000000","0.000000","20.592483","0.998415","0.998415","C_Se_Se","0","0","16","1","0","0","0","1","0","1","s89_95031"
"135","S8474","L1363","L1488",423722.4406,4687075.787,423716.6824,4687073.813,423722.3183,4687079.095,6.0871621662048,3.31026000357657,"Y","Y","-9","0.5","2.5","0.5","2.5","-9","-9",2014,2011,2011,"0.029223","0.007000","22.067624","0.999637","0.999637","C_Se_Se","0","0","64","21","0","0","3","0","0","0","---"
"136","S7120","L1622","L1630",423725.75,4687039.987,423726.1628,4687042.603,423728.1779,4687040.772,2.64836927976813,2.55165111452976,"Y","-9","-9","0.5","2.5","-9","-9","-9","-9",2014,2011,2011,"0.029272","0.007000","22.146193","0.999665","0.999665","C_Se_Se","0","0","47","19","0","0","0","0","0","0","---"
"137","S0299","L1104","L1098",423725.8699,4686223.572,423723.6144,4686224.814,423724.8383,4686224.3,2.57484839383508,1.2626094250194,"WR","-9","-9","2","1","-9","-9","-9","-9",2014,2011,2011,"0.011220","0.002000","22.788472","0.999823","0.999823","C_Se_Se","0","0","65","10","0","2","1","0","0","0","---"
"138","S7117","L1622","L1630",423726.0148,4687043.234,423726.1628,4687042.603,423728.1779,4687040.772,0.648124216537094,3.27726190766825,"Y","-9","-9","0.5","2.5","-9","-9","-9","-9",2014,2011,2011,"0.029371","0.007000","21.073015","0.999019","0.999019","C_Se_Se","0","0","10","2","2","0","0","0","0","1","ros_assembly_620992"
"139","S3501","L1026","M1242",423727.0024,4686234.115,423710.4096,4686226.005,423731.5974,4686235.487,18.4687062850896,4.79545712095613,"FR","-9","WR","3.5","1","-9","-9","2","1",2014,2011,2012,"0.015538","0.003000","21.181498","0.999120","0.999120","C_Se_Se","0","0","13","2","0","2","2","0","0","0","---"
"140","S8047","L1080","M0778",423727.0494,4686225.135,423722.2012,4686223.536,423727.4532,4686226.931,5.10508023819004,1.84083416968984,"WR","Y","FR","2","1","1","2.5","4","1",2014,2011,2012,"0.000000","0.000000","23.425012","0.999907","0.999907","C_Se_Se","0","0","35","15","0","0","0","0","0","0","---"
"141","S0123","L0106","K1788",423729.2324,4686019.332,423730.1121,4686021.917,423746.4879,4686030.988,2.73058548481694,20.8234150954921,"W","WR","-9","0.5","1.5","1.5","1","-9","-9",2014,2011,2010,"0.018561","0.004000","21.095123","0.999041","0.999041","C_Se_Se","0","0","17","5","1","0","1","0","0","0","---"
"142","S8340","M0336","P1331",423730.4937,4686042.893,423708.3009,4686021.07,423734.9706,4686030.88,31.1249690896981,12.8200937054502,"WR","FR","W","1.5","0.5","3","1","0.5","1",2014,2012,2013,"0.000000","0.000000","24.576250","0.999970","0.999970","C_Se_Se","0","0","44","19","0","0","1","0","0","0","---"
"143","S6268","L1034","L1023",423731,4686235,423730.3025,4686235.387,423791.1409,4686269.73,0.797668634267217,69.4485475214628,"WR","-9","-9","1.5","0.5","-9","-9","-9","-9",2014,2011,2011,"0.000000","0.000000","24.145357","0.999955","0.999955","C_Se_Se","0","0","22","21","3","1","0","0","0","0","---"
"144","S4963","M1059","L1034",423731.8,4686237,423712.4772,4686226.384,423730.3025,4686235.387,22.0469965266675,2.20097143317593,"FR","FO","-9","4","0.5","3.5","2.5","-9","-9",2014,2012,2011,"0.000000","0.000000","23.933738","0.999944","0.999944","C_Se_Se","0","0","119","41","0","0","1","0","0","0","---"
"145","S0306","L1079","L0526",423731.8257,4686230.008,423732.1496,4686230.428,423859.0811,4686319.499,0.530387792043536,155.571770929268,"WO","Y","FO","1.5","2.5","0.5","2.5","3","2",2014,2011,2011,"0.000000","0.000000","22.147270","0.999665","0.999665","C_Se_Se","0","0","5","1","0","0","0","0","0","0","---"
