"","Kid","Pa","Ma","X_kid","Y_kid","X_pa","Y_pa","X_ma","Y_ma","Dist_pa","Dist_ma","Pheno_kid","Pheno_pa","Pheno_ma","Red_kid","Yellow_kid","Red_pa","Yellow_pa","Red_ma","Yellow_ma","year_kid","year_pa","year_ma","FDR","Pvalue","LOD","P.Pr.C_Se_Se","P.Pr.Max","MaxP.Pr.Relat","TotPaNonExc","TotMaNonExc","TotUnkNonExc","TotPairsNonExc","KidMiss","PaMiss","MaMiss","MI.Kid.Pa","MI.Kid.Ma","MI.Trio","MendIncLoci"
"169","P1665","L0526","L1085",423860.2018,4686318.804,423859.0811,4686319.499,423860.4249,4686315.303,1.31870902413985,3.50810128197974,"FO","FO","-9","4","1.5","3","2","-9","-9",2013,2011,2011,"0.000000","0.000000","21.628077","0.999437","0.999437","C_Se_Se","0","0","13","1","0","0","3","0","1","1","ros_assembly_758578"
"170","P0714","L1085","L1078",423860.8289,4686316.19,423860.4249,4686315.303,423875.3414,4686328.63,0.974671739723827,19.1145561349374,"WR","-9","-9","2","1","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","23.627430","0.999924","0.999924","C_Se_Se","0","0","5","1","2","3","0","0","0","0","---"
"171","P0708","L1085","L1078",423861.0273,4686316.761,423860.4249,4686315.303,423875.3414,4686328.63,1.57754548554854,18.5948008810959,"WO","-9","-9","1.5","2.5","-9","-9","-9","-9",2013,2011,2011,"0.012298","0.002000","20.281991","0.997840","0.997840","C_Se_Se","0","0","14","2","0","3","0","1","0","1","ros_assembly_758578"
"172","P3178","J0709","K2021",423863.6452,4686409.3,423864.0244,4686407.638,423865.5261,4686405.428,1.70471013326724,4.30466825738655,"WO","FO","-9","1.5","2.5","3","1.5","-9","-9",2013,2009,2010,"0.000000","0.000000","22.262445","0.999701","0.999701","C_Se_Se","0","0","4","1","1","0","0","0","0","0","---"
"173","P3321","L0335","K0996",423863.8998,4686373.676,423788.2999,4686331.22,423845.868,4686367.667,86.7055754610671,19.0066802002674,"FR","WO","-9","3.5","1","2","3.5","-9","-9",2013,2011,2010,"0.000000","0.000000","22.010627","0.999616","0.999616","C_Se_Se","0","0","16","5","0","1","0","0","0","0","---"
"174","P1304","L1495","J0705",423864.3473,4686409.722,423865.7643,4686408.11,423929.2337,4686536.278,2.14626023562269,142.2204839006,"FR","-9","FR","3.5","0.5","-9","-9","3.5","1",2013,2011,2009,"0.038119","0.008000","20.157832","0.997555","0.997555","C_Se_Se","0","0","12","4","0","2","0","0","0","0","---"
"175","P0182","L0529","L0500",423864.5587,4686324.132,423838.4367,4686341.355,423865.6757,4686322.031,31.2888256891593,2.37947263047608,"FO","Y","-9","3.5","2","1","2.5","-9","-9",2013,2011,2011,"0.007551","0.001000","21.949949","0.999592","0.999592","C_Se_Se","0","0","5","1","0","0","0","1","0","1","ros_assembly_737420"
"176","P2667","L0502","L0500",423865.4958,4686325.15,423789.0794,4686263.235,423865.6757,4686322.031,98.3510722562936,3.12418389498624,"WR","-9","-9","2","1","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","23.575104","0.999920","0.999920","C_Se_Se","0","0","8","1","0","1","0","0","0","0","---"
"177","P0155","L0521","L0500",423865.6671,4686324.529,423863.3413,4686321.555,423865.6757,4686322.031,3.77544985962993,2.49801480347139,"FR","FR","-9","3.5","1","4","1","-9","-9",2013,2011,2011,"0.007686","0.001000","23.197861","0.999883","0.999883","C_Se_Se","0","0","41","34","1","2","0","0","0","0","---"
"178","P3326","K1000","K1884",423865.7645,4686376.786,423847.9153,4686371.515,423892.9141,4686478.256,18.6112165547211,105.039333966411,"FR","-9","-9","4","1","-9","-9","-9","-9",2013,2010,2010,"0.000000","0.000000","24.804748","0.999976","0.999976","C_Se_Se","0","0","7","2","0","1","0","0","0","0","---"
"179","P2648","L1047","K1895",423866.2639,4686313.647,423866.916,4686317.593,424147.9581,4686445.042,3.99951877275932,310.831575517594,"FO","-9","FR","4","2","-9","-9","3.5","1",2013,2011,2010,"0.000000","0.000000","23.943157","0.999944","0.999944","C_Se_Se","0","0","56","2","2","1","0","0","0","0","---"
"180","P0545","L0519","L0500",423866.6294,4686322.943,423860.9702,4686320.874,423865.6757,4686322.031,6.02555438449391,1.31957860284423,"WO","WO","-9","2","2.5","2","2","-9","-9",2013,2011,2011,"0.012240","0.002000","21.914794","0.999577","0.999577","C_Se_Se","0","0","11","4","1","0","0","0","0","0","---"
"181","P0108","L0529","L0518",423866.9423,4686321.173,423838.4367,4686341.355,423864.967,4686321.107,34.9268142744192,1.97640230976389,"WR","Y","FR","2","1","1","2.5","3.5","1",2013,2011,2011,"0.030991","0.006000","19.267328","0.994064","0.994064","C_Se_Se","0","0","35","1","0","0","2","0","1","1","s316_257789"
"182","P0551","L0519","L0521",423867.558,4686324.303,423860.9702,4686320.874,423863.3413,4686321.555,7.426785969968,5.03309674988698,"FR","WO","FR","4","1","2","2","4","1",2013,2011,2011,"0.000000","0.000000","22.475471","0.999759","0.999759","C_Se_Se","0","0","19","1","0","0","2","0","0","0","---"
"183","P2645","L1066","L1047",423868.4096,4686317.528,423865.4289,4686316.028,423866.916,4686317.593,3.33685068441595,1.49501369893878,"WR","-9","-9","1.5","0.5","-9","-9","-9","-9",2013,2011,2011,"0.007922","0.001000","21.721727","0.999487","0.999487","C_Se_Se","0","0","8","5","0","1","1","0","0","0","---"
"184","P1379","L0500","L1072",423869.1733,4686328.137,423865.6757,4686322.031,423879.0172,4686328.596,7.03679200744945,9.85459528389586,"FR","-9","-9","4","1","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","23.753300","0.999933","0.999933","C_Se_Se","0","0","43","3","0","0","1","0","0","0","---"
"185","P2395","M0048","L0653",423869.9978,4686054.021,423873.9821,4686055.212,423970.8165,4686091.151,4.15850063020966,107.438573937308,"WR;WO","WO","FR","1.5;1.5","1.5;2","1.5","2.5","4","1",2013,2012,2011,"0.035035","0.007000","18.484060","0.987099","0.987099","C_Se_Se","0","0","2","1","0","1","0","0","1","1","ros_assembly_737420"
"186","P2641","L1043","L1090",423871.0515,4686320.319,423868.5126,4686318.703,423869.9321,4686321.056,3.0095629601615,1.34023332284372,"FR","-9","-9","4","0.5","-9","-9","-9","-9",2013,2011,2011,"0.008278","0.001000","20.271310","0.997817","0.997817","C_Se_Se","0","0","10","1","0","0","0","0","0","0","---"
"187","P0737","L1070","L1072",423872.2562,4686322.549,423875.3982,4686329.078,423879.0172,4686328.596,7.24568871821154,9.07068520030569,"WR","-9","-9","2","1","-9","-9","-9","-9",2013,2011,2011,"0.026680","0.005000","21.120554","0.999065","0.999065","C_Se_Se","0","0","59","12","2","0","1","0","0","0","---"
"188","P0558","L0530","L1078",423873.5284,4686335.042,423863.6355,4686322.582,423875.3414,4686328.63,15.9097790811114,6.66338600157533,"W","FR","-9","1","1","3","1","-9","-9",2013,2011,2011,"0.000000","0.000000","23.626488","0.999924","0.999924","C_Se_Se","0","0","100","8","2","1","0","0","0","0","---"
"189","P0740","L1073","L1074",423876.473,4686330.847,423714.873,4686219.924,423876.9119,4686330.835,196.006305840106,0.439064015844819,"FR","-9","-9","4","1","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","21.984230","0.999606","0.999606","C_Se_Se","0","0","72","11","2","1","0","0","0","0","---"
"190","P1668","K2024","L1070",423876.5382,4686326.705,423855.2839,4686355.331,423875.3982,4686329.078,35.6537956534875,2.63262777438741,"W","-9","-9","0.5","1","-9","-9","-9","-9",2013,2010,2011,"0.034900","0.007000","21.682480","0.999467","0.999467","C_Se_Se","0","0","24","6","1","1","0","0","0","0","---"
"191","P0243","L1020","L1074",423879.0535,4686327.421,423871.4822,4686323.155,423876.9119,4686330.835,8.69041654282554,4.03011743737349,"FR","-9","-9","4","0.5","-9","-9","-9","-9",2013,2011,2011,"0.012182","0.002000","21.377422","0.999277","0.999277","C_Se_Se","0","0","9","2","0","0","0","0","0","0","---"
"192","P1313","K0632","J0494",423883.1293,4686063.877,423806.0411,4686038.385,423905.0497,4686065.706,81.1937968275154,21.9965719410955,"W","W","-9","0.5","1","0.5","1","-9","-9",2013,2010,2009,"0.000000","0.000000","22.327163","0.999720","0.999720","C_Se_Se","0","0","11","1","0","0","1","0","1","1","s1187_290152"
"193","P1342","K0332","J0491",423885.9498,4686064.393,423883.5214,4686064.712,423901.5628,4686061.071,2.44926265638564,15.9625014643178,"WR","FR","WR","2","1","4.5","1","1.5","1",2013,2010,2009,"0.022956","0.004000","19.063507","0.992732","0.992732","C_Se_Se","0","0","5","1","1","0","1","1","0","1","s1099_632387"
"194","P3164","K1133","K1122",423888.296,4686436.765,423883.6875,4686428.853,423885.6453,4686435.587,9.15631018710918,2.90067138582029,"FO","-9","-9","4","1.5","-9","-9","-9","-9",2013,2010,2010,"0.017689","0.003000","20.951576","0.998893","0.998893","C_Se_Se","0","0","44","9","0","0","1","0","0","0","---"
"195","P0927","J1596","K1237",423904.0418,4686070.562,423901.709,4686072.514,423965.0326,4686095.134,3.04175275822352,65.754550174276,"WR","-9","-9","2.5","1","-9","-9","-9","-9",2013,2009,2010,"0.000000","0.000000","22.598729","0.999787","0.999787","C_Se_Se","0","0","33","4","0","0","2","0","0","0","---"
"196","P3324","K1000","K1884",423904.4528,4686527.808,423847.9153,4686371.515,423892.9141,4686478.256,166.204665263702,50.8777191087101,"FR","-9","-9","4","1","-9","-9","-9","-9",2013,2010,2010,"0.006832","0.001000","24.332718","0.999962","0.999962","C_Se_Se","0","0","4","3","0","1","0","0","0","0","---"
"197","P0030","K0626","L0188",423905.5378,4686073.357,423903.2417,4686070.582,423906.6014,4686075.168,3.6017634856826,2.10022997766835,"FR","FR","FO","3","1","4","0.5","3","1.5",2013,2010,2011,"0.000000","0.000000","22.512890","0.999767","0.999767","C_Se_Se","0","0","6","1","0","0","0","0","0","0","---"
"198","P2686","K1784","K1017",423906.1258,4686529.34,423740.1774,4686030.481,423905.5963,4686529.681,525.736790936043,0.629802548434508,"WR","-9","-9","1.5","1","-9","-9","-9","-9",2013,2010,2010,"0.017372","0.003000","20.579799","0.998395","0.998395","C_Se_Se","0","0","58","3","0","1","0","0","1","1","s91_122561"
"199","P1303","K1017","J1029",423907.0607,4686528.69,423905.5963,4686529.681,423929.55,4686538.126,1.76820484076748,24.3886594647197,"WO","-9","-9","1.5","2.5","-9","-9","-9","-9",2013,2010,2009,"0.022073","0.004000","18.450014","0.986658","0.986658","C_Se_Se","0","0","16","2","1","0","0","0","1","1","s1099_632387"
"200","P2813","J1727","J1251",423909.7538,4686068.954,423909.7922,4686057.99,423929.6905,4686082.539,10.9640672450118,24.1251783804761,"WO","-9","FR","1.5","2.5","-9","-9","4","1",2013,2009,2009,"0.026570","0.005000","20.597206","0.998423","0.998423","C_Se_Se","0","0","6","1","1","2","0","1","1","2","s1187_290152,ros_assembly_748981"
"201","P0692","L0914","L0102",423914.29,4686068.225,423910.8714,4686067.579,423914.513,4686067.642,3.47910074005713,0.624193879794962,"-9","-9","-9","-9","-9","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","23.574293","0.999920","0.999920","C_Se_Se","0","0","58","67","3","1","0","0","0","0","---"
"202","P0691","J1733","J0350",423916.7694,4686070.191,423904.0243,4686058.053,423916.7093,4686070.595,17.6002448276694,0.408445847179956,"FR","-9","-9","4","1","-9","-9","-9","-9",2013,2009,2009,"0.000000","0.000000","23.372697","0.999902","0.999902","C_Se_Se","0","0","14","6","3","0","1","0","0","0","---"
"203","P1270","K0628","J1251",423925.4077,4686080.389,423920.7076,4686082.18,423929.6905,4686082.539,5.02977345483785,4.79216817713846,"FR","-9","FR","4","1","-9","-9","4","1",2013,2010,2009,"0.007018","0.001000","22.976182","0.999854","0.999854","C_Se_Se","0","0","8","7","0","0","0","0","0","0","---"
"204","P2683","L0495","J0863",423925.4612,4686520.222,423926.1093,4686524.282,423928.3932,4686539.763,4.1114028757422,19.7597394974654,"-9","-9","FO","-9","-9","-9","-9","3","2.5",2013,2011,2009,"0.000000","0.000000","23.971007","0.999946","0.999946","C_Se_Se","0","0","2","1","1","1","0","0","0","0","---"
"205","P1678","L0361","L0352",423926.0189,4686526.073,423924.7982,4686579.242,423928.221,4686527.417,53.1830110981379,2.57984116009876,"W","Y","WR","0.5","1","0.5","2.5","1.5","0.5",2013,2011,2011,"0.046449","0.010000","20.462648","0.998196","0.998196","C_Se_Se","0","0","10","5","0","0","0","0","0","0","---"
"206","P0187","K0375","K0652",423926.6853,4686082.228,423921.2719,4686084.155,423921.3429,4686082.626,5.74614902006172,5.35720465917472,"WO","-9","FO","2","2.5","-9","-9","3","2",2013,2010,2010,"0.007971","0.001000","22.147977","0.999665","0.999665","C_Se_Se","0","0","26","7","0","1","2","0","0","0","---"
"207","P1674","K1643","L0495",423926.7825,4686533.031,423906.826,4686524.159,423926.1093,4686524.282,21.8397407552527,8.77486177973053,"WR","-9","-9","2.5","0.5","-9","-9","-9","-9",2013,2010,2011,"0.000000","0.000000","23.053445","0.999865","0.999865","C_Se_Se","0","0","19","5","0","1","1","0","0","0","---"
"208","P2727","L0352","L0365",423927.0017,4686526.008,423928.221,4686527.417,423929.1896,4686536.426,1.86332323818245,10.6452632847406,"-9","WR","WR","-9","-9","1.5","0.5","2","1.5",2013,2011,2011,"0.000000","0.000000","22.325597","0.999720","0.999720","C_Se_Se","0","0","4","1","1","0","0","0","0","0","---"
"209","P2699","L0495","J0863",423927.2438,4686518.24,423926.1093,4686524.282,423928.3932,4686539.763,6.14758930338753,21.553669046404,"FO","-9","FO","4","1.5","-9","-9","3","2.5",2013,2011,2009,"0.000000","0.000000","22.635393","0.999794","0.999794","C_Se_Se","0","0","19","5","0","1","0","0","0","0","---"
"210","P1026","J1598","J1484",423946.1657,4686091.39,423894.9199,4686068.264,423942.7997,4686090.148,56.2222722202503,3.58782942728792,"WR","FO","-9","2","1","4.5","1.5","-9","-9",2013,2009,2009,"0.022654","0.004000","20.420555","0.998119","0.998119","C_Se_Se","0","0","70","10","2","0","2","0","1","1","s1187_290152"
"211","P1030","L0169","M1766",423977.4852,4686099.147,423983.5383,4686104.157,424117.1428,4686109.839,7.85748812331222,140.066284671756,"FR","-9","FR","4","1","-9","-9","4","1",2013,2011,2012,"0.000000","0.000000","23.838336","0.999938","0.999938","C_Se_Se","0","0","9","4","0","2","0","0","0","0","---"
"212","P0993","L0140","K0660",423979.0124,4686101.113,423971.7051,4686092.341,423977.8523,4686102.253,11.4168567166143,1.62647840723053,"FR","-9","-9","4","1","-9","-9","-9","-9",2013,2011,2010,"0.041955","0.009000","20.586326","0.998406","0.998406","C_Se_Se","0","0","51","17","0","0","3","0","0","0","---"
"213","P2817","J1477","K2002",424008.7318,4686107.983,424004.8272,4686082.501,424024.7422,4686107.34,25.7794147558104,16.0233066861757,"FR","WR","-9","4","0.5","2.5","1","-9","-9",2013,2009,2010,"0.046118","0.010000","21.280162","0.999203","0.999203","C_Se_Se","0","0","90","45","1","0","0","0","0","0","---"
"214","P2444","J0623","J0639",424064.9252,4686119.282,424046.8306,4686098.033,424082.7045,4686120.177,27.909398957223,17.8018126462076,"FR","WR","FR","4","0.5","2","1","4","1",2013,2009,2009,"0.017609","0.003000","22.129468","0.999659","0.999659","C_Se_Se","0","0","41","13","0","0","0","0","0","0","---"
"215","P2328","K0029","K1279",424080.0421,4686136.896,424080.7622,4686136.299,424105.9894,4686120.311,0.935389229169689,30.7948794816404,"FR","FR","-9","3.5","0.5","4","1","-9","-9",2013,2010,2010,"0.000000","0.000000","24.981153","0.999980","0.999980","C_Se_Se","0","0","24","2","0","2","0","0","0","0","---"
"216","P0781","K0029","K1279",424082.4701,4686134.948,424080.7622,4686136.299,424105.9894,4686120.311,2.17764170821695,27.7019717979624,"FR","FR","-9","3.5","1","4","1","-9","-9",2013,2010,2010,"0.000000","0.000000","21.316627","0.999231","0.999231","C_Se_Se","0","0","12","2","0","2","0","1","0","1","ros_assembly_758578"
"217","P2316","K1342","K1697",424095.3466,4686120.347,424059.9699,4686102.411,424092.5297,4686121.332,39.6637239663481,2.98414989746262,"FR","-9","-9","4","0.5","-9","-9","-9","-9",2013,2010,2010,"0.000000","0.000000","21.071654","0.999018","0.999018","C_Se_Se","0","0","42","25","0","0","3","0","0","0","---"
"218","P2428","M0054","K2033",424097.7482,4686121.175,424101.9135,4686120.132,424111.4747,4686111.916,4.29389952020186,16.5573513354082,"FR","Y","FR","4","0.5","1","2.5","4","1",2013,2012,2010,"0.038546","0.008000","17.977624","0.978773","0.978773","C_Se_Se","0","0","5","1","0","1","0","1","0","1","s1099_632387"
"219","P2423","M0061","L1636",424107.7062,4686119.01,424110.641,4686119.796,424112.4269,4686120.851,3.0382309063701,5.06698031278048,"FO","FR","WR","3.5","1.5","4","1","2.5","1.5",2013,2012,2011,"0.000000","0.000000","20.580339","0.998396","0.998396","C_Se_Se","0","0","12","4","0","0","1","0","0","0","---"
"220","P1791","J0261","J0959",424119.0281,4686111.732,424134.3289,4686112.912,424164.1183,4686112.524,15.3462334349541,45.0971551213432,"FR","FR","-9","4.5","0.5","4","1","-9","-9",2013,2009,2009,"0.000000","0.000000","23.539040","0.999917","0.999917","C_Se_Se","0","0","45","6","1","1","0","0","0","0","---"
"221","P2040","M0689","L1882",424127.1537,4686109.459,424125.5389,4686114.873,424127.8398,4686113.1,5.64968804791519,3.70507951449638,"WR","WO","WR","2","0.5","2","2.5","2","1",2013,2012,2011,"0.034766","0.007000","19.820421","0.996577","0.996577","C_Se_Se","0","0","16","2","0","2","0","1","0","1","ros_assembly_748981"
"222","P2030","M0693","M0765",424127.8025,4686112.689,424128.1892,4686112.479,424190.83,4686117.158,0.440041918467988,63.1857398251333,"WR","FR","FR","2.5","1","4.5","1","3.5","1",2013,2012,2012,"0.048980","0.011000","19.324297","0.994391","0.994391","C_Se_Se","0","0","65","8","0","0","0","0","0","1","s83_819752"
"223","P0671","L0541","L0377",424132.3666,4686436.862,424133.5775,4686438.391,424149.005,4686433.376,1.95041529175442,16.999663248337,"FR","FR","FR","3.5","1","4","1","3.5","1",2013,2011,2011,"0.000000","0.000000","23.930472","0.999944","0.999944","C_Se_Se","0","0","12","1","2","3","2","0","0","0","---"
"224","P0661","L0541","L0539",424132.4341,4686436.952,424133.5775,4686438.391,424138.7917,4686440.54,1.83795662644947,7.30019326888779,"FR","FR","FR","4","1","4","1","4","1",2013,2011,2011,"0.049320","0.011000","19.784998","0.996454","0.996454","C_Se_Se","0","0","15","4","1","3","1","0","1","1","s91_122561"
"225","P0674","L0541","K1847",424132.6126,4686436.131,424133.5775,4686438.391,424144.293,4686438.662,2.45736281591261,11.9514729283765,"FR","FR","FR","4","1","4","1","3.5","1",2013,2011,2010,"0.000000","0.000000","22.410359","0.999742","0.999742","C_Se_Se","0","0","19","3","0","3","0","0","0","0","---"
"226","P0662","L0541","K1847",424132.7277,4686436.293,424133.5775,4686438.391,424144.293,4686438.662,2.26357329040002,11.8054362515807,"FR","FR","FR","4","1","4","1","3.5","1",2013,2011,2010,"0.000000","0.000000","22.849403","0.999834","0.999834","C_Se_Se","0","0","204","9","0","3","0","0","0","0","---"
"227","P0669","L0541","L0539",424132.8753,4686436.196,424133.5775,4686438.391,424138.7917,4686440.54,2.30458452594376,7.33989951948666,"FR","FR","FR","4","1","4","1","4","1",2013,2011,2011,"0.000000","0.000000","23.604625","0.999922","0.999922","C_Se_Se","0","0","108","14","0","3","1","0","0","0","---"
"228","P0677","L0541","K1847",424132.8793,4686436.36,424133.5775,4686438.391,424144.293,4686438.662,2.14766017749584,11.6435283177881,"FR","FR","FR","4","1","4","1","3.5","1",2013,2011,2010,"0.000000","0.000000","22.914963","0.999844","0.999844","C_Se_Se","0","0","27","10","2","3","0","0","0","0","---"
"229","P0668","L0541","J0158",424133.1396,4686436.106,424133.5775,4686438.391,424134.0799,4686437.903,2.32658148593545,2.02814523418359,"FR","FR","FR","4","1","4","1","3.5","1",2013,2011,2009,"0.000000","0.000000","22.375708","0.999733","0.999733","C_Se_Se","0","0","6","5","3","3","0","0","0","0","---"
"230","P0670","L0541","J0156",424134.1255,4686440.087,424133.5775,4686438.391,424143.4018,4686442.927,1.78233554685351,9.70130618466252,"FR","FR","FR","4","1","4","1","4","0.5",2013,2011,2009,"0.007779","0.001000","22.290447","0.999710","0.999710","C_Se_Se","0","0","32","5","1","3","0","0","0","0","---"
"231","P1574","L0541","J0158",424134.2807,4686438.395,424133.5775,4686438.391,424134.0799,4686437.903,0.703211376459695,0.531398757641245,"FR","FR","FR","4","0.5","4","1","3.5","1",2013,2011,2009,"0.022555","0.004000","21.617576","0.999431","0.999431","C_Se_Se","0","0","24","20","0","3","0","0","0","0","---"
"232","P0139","M1839","L1633",424134.2912,4686122.428,424131.1941,4686122.918,424135.539,4686125.308,3.13562249147279,3.13869476683956,"WR","W","-9","2","1","1","1","-9","-9",2013,2012,2011,"0.000000","0.000000","22.424316","0.999746","0.999746","C_Se_Se","0","0","127","46","2","0","1","0","0","0","---"
"233","P1571","L0541","J0158",424140.3243,4686443.059,424133.5775,4686438.391,424134.0799,4686437.903,8.20423879738143,8.09795451728183,"FR","FR","FR","4","0.5","4","1","3.5","1",2013,2011,2009,"0.000000","0.000000","23.356656","0.999900","0.999900","C_Se_Se","0","0","9","3","1","3","0","0","0","0","---"
"234","P0113","M0259","L1633",424140.548,4686123.978,424113.5829,4686113.184,424135.539,4686125.308,29.0452587181882,5.18256509852011,"FR","FR","-9","3","0.5","4.5","1","-9","-9",2013,2012,2011,"0.038836","0.008000","20.974531","0.998918","0.998918","C_Se_Se","0","0","15","8","0","1","1","0","0","0","---"
"235","P2285","J0815","J0959",424151.61,4686108.168,424160.9594,4686112.627,424164.1183,4686112.524,10.3582798459315,13.2450860659715,"FO","-9","-9","3.5","1.5","-9","-9","-9","-9",2013,2009,2009,"0.000000","0.000000","23.576112","0.999920","0.999920","C_Se_Se","0","0","5","1","0","2","0","0","0","0","---"
"236","P2066","L0220","M1716",424155.9201,4686116.521,424157.4432,4686118.296,424174.3831,4686118.292,2.33890115466554,18.5477440677265,"FR","FR","FR","4","0.5","4","1","4","1",2013,2011,2012,"0.007464","0.001000","21.800788","0.999526","0.999526","C_Se_Se","0","0","40","10","1","0","2","0","0","0","---"
"237","P2210","L0145","L0113",424173.3581,4686119.463,424175.2023,4686119.905,424180.8747,4686113.792,1.89642759940902,9.41591825371357,"FR","-9","-9","4","0.5","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","23.423058","0.999906","0.999906","C_Se_Se","0","0","26","4","1","1","1","0","0","0","---"
"238","P2051","L0145","K2023",424174.8247,4686120.054,424175.2023,4686119.905,424184.9511,4686119.972,0.4059344279437,10.1267319980377,"FR","-9","-9","3.5","0.5","-9","-9","-9","-9",2013,2011,2010,"0.000000","0.000000","22.932933","0.999847","0.999847","C_Se_Se","0","0","137","37","1","1","2","0","0","0","---"
"239","P2209","L0220","L0145",424177.4607,4686119.05,424157.4432,4686118.296,424175.2023,4686119.905,20.031695441231,2.41482826733624,"FR","FR","-9","3","0.5","4","1","-9","-9",2013,2011,2011,"0.000000","0.000000","21.008460","0.998954","0.998954","C_Se_Se","0","0","9","1","0","0","1","1","1","2","s382_741148,s24_510325"
"240","P2532","L1362","K0595",424182.3249,4686129.271,424181.0978,4686130.376,424190.3507,4686115.7,1.65130233786328,15.7665946427029,"FR","-9","FR","4","0.5","-9","-9","3.5","1",2013,2011,2010,"0.012125","0.002000","21.426910","0.999312","0.999312","C_Se_Se","0","0","63","21","0","0","0","0","0","0","---"
"241","P0033","K2025","K2023",424189.2366,4686129.783,424182.4072,4686130.524,424184.9511,4686119.972,6.86948217556517,10.7061305449336,"FR","-9","-9","3.5","0.5","-9","-9","-9","-9",2013,2010,2010,"0.000000","0.000000","23.562364","0.999919","0.999919","C_Se_Se","0","0","7","4","1","0","2","0","0","0","---"
"242","P1693","J0402","J0654",424223.2351,4686430.864,424244.4461,4686427.889,424308.012,4686422.775,21.4186168087068,85.1619321915869,"WR","WR","FO","2","0.5","2","1","3.5","2",2013,2009,2009,"0.000000","0.000000","22.773587","0.999821","0.999821","C_Se_Se","0","0","44","4","0","0","0","0","0","0","---"
"243","P2702","M0791","L1869",424224.8851,4686127.591,424207.7487,4686107.479,424218.04,4686125.566,26.4225045926728,7.13834847930445,"FR","FR","-9","4","1","4","1","-9","-9",2013,2012,2011,"0.000000","0.000000","22.638158","0.999795","0.999795","C_Se_Se","0","0","32","10","0","0","3","0","0","0","---"
"244","P2526","L1863","K1276",424229.3105,4686123.452,424228.9736,4686128.403,424257.9235,4686130.586,4.96244925550518,29.4889424192378,"FR","-9","-9","3.5","0.5","-9","-9","-9","-9",2013,2011,2010,"0.038982","0.008000","20.579524","0.998395","0.998395","C_Se_Se","0","0","13","7","0","0","1","0","0","0","---"
"245","P0574","L1869","L1632",424229.7806,4686127.337,424218.04,4686125.566,424235.2423,4686130.398,11.8734211313651,6.2609813838035,"FR","-9","-9","3.5","1","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","22.742270","0.999815","0.999815","C_Se_Se","0","0","33","13","0","3","0","0","0","0","---"
"246","P0007","L1863","L1649",424229.9645,4686124.777,424228.9736,4686128.403,424265.4859,4686130.999,3.75895714409457,36.0622121057867,"WR","-9","-9","2","1","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","22.905389","0.999843","0.999843","C_Se_Se","0","0","4","2","0","0","0","0","0","0","---"
"247","P0568","M2016","L1863",424230.511,4686129.091,424220.6003,4686109.94,424228.9736,4686128.403,21.5634592650397,1.68432264130913,"WR","-9","-9","2","1","-9","-9","-9","-9",2013,2012,2011,"0.007421","0.001000","21.445967","0.999324","0.999324","C_Se_Se","0","0","13","5","1","1","0","0","0","0","---"
"248","P0358","J0455","K0148",424230.536,4686124.84,424246.7482,4686129.555,424277.3325,4686132.342,16.8839170170017,47.3940124515177,"FR","FR","FO","4","1","3.5","1","3.5","2.5",2013,2009,2010,"0.007379","0.001000","21.957135","0.999595","0.999595","C_Se_Se","0","0","57","30","1","0","0","0","0","0","---"
"249","P2528","M0118","J0455",424230.5965,4686124.887,424222.3879,4686127.387,424246.7482,4686129.555,8.58085741404715,16.8127224709695,"FR","FR","FR","3","1","4","1","3.5","1",2013,2012,2009,"0.018018","0.003000","19.853307","0.996687","0.996687","C_Se_Se","0","0","8","1","0","0","0","1","0","1","s930_115738"
"250","P1108","K0144","L1649",424232.4261,4686127.002,424236.7773,4686126.685,424265.4859,4686130.999,4.36273199277254,33.3005463174275,"WR","FR","-9","1.5","1","3","1","-9","-9",2013,2010,2011,"0.035309","0.007000","19.788224","0.996465","0.996465","C_Se_Se","0","0","52","4","1","2","0","1","0","1","s91_122561"
"251","P0359","L0114","L1632",424233.0261,4686125.024,424178.6311,4686118.17,424235.2423,4686130.398,54.8251159689235,5.81303865788698,"WR","W","-9","2","1","1","1","-9","-9",2013,2011,2011,"0.026461","0.005000","20.905268","0.998841","0.998841","C_Se_Se","0","0","8","4","0","0","0","0","0","0","---"
"252","P2856","L1632","L1447",424234.77,4686122.411,424235.2423,4686130.398,424343.5508,4686136.459,8.00095221118601,109.684131726641,"FR","-9","-9","4","0.5","-9","-9","-9","-9",2013,2011,2011,"0.000000","0.000000","22.383463","0.999735","0.999735","C_Se_Se","0","0","18","5","0","0","2","0","0","0","---"
"253","P2854","L0177","K0144",424237.8931,4686128.251,424216.3943,4686113.903,424236.7773,4686126.685,25.8469244871934,1.92285351541165,"-9","-9","FR","-9","-9","-9","-9","3","1",2013,2011,2010,"0.000000","0.000000","20.438065","0.998151","0.998151","C_Se_Se","0","0","38","4","1","0","2","0","0","0","---"
